0.05;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
170;3.896741962;3.049148618;2.657761987;2.424815262;2.267299296;2.152264325;2.063806845;1.993223976;1.935315249;1.886763471;1.845343255;1.809500457;1.778113526;1.750350716;1.725580819;1.703315265;1.683169372;1.664835691;1.648065238;1.632654004;1.618433063;1.605261219;1.593019443;1.581606606;1.570936184;1.560933661;1.551534481;1.542682408;1.534328203;1.526428548;1.518945164;1.511844091;1.505095079;1.498671085;1.492547858;1.486703571;1.48111853;1.475774906;1.47065652;1.465748654;1.461037881;1.45651193;1.452159559;1.447970445;1.443935096;1.440044761;1.436291363;1.432667432;1.429166046;1.425780785;1.42250568;1.41933518;1.416264109;1.413287638;1.410401255;1.407600738;1.404882134;1.402241735;1.399676059;1.397181834;1.394755984;1.392395608;1.390097975;1.387860507;1.385680768;1.383556456;1.381485394
171;3.896415255;3.048832572;2.657449143;2.424502211;2.266984405;2.15194675;2.063486132;1.992899882;1.93498765;1.886432316;1.845008537;1.809162198;1.777771766;1.750005504;1.725232213;1.702963327;1.682814165;1.66447728;1.647703687;1.632289377;1.618065423;1.604890628;1.592645961;1.581230292;1.570557094;1.560551851;1.551150005;1.542295319;1.53393855;1.52603638;1.51855053;1.511447036;1.504695647;1.498269321;1.492143803;1.486297266;1.480710014;1.475364217;1.470243697;1.465333731;1.460620895;1.456092914;1.451738546;1.447547468;1.443510185;1.439617948;1.435862678;1.432236903;1.428733701;1.425346652;1.422069786;1.41889755;1.415824769;1.412846614;1.40995857;1.407156416;1.404436198;1.401794207;1.399226962;1.396731189;1.394303812;1.39194193;1.389642811;1.387403876;1.385222689;1.383096949;1.381024477
172;3.896092387;3.048520244;2.65713998;2.424192844;2.266673221;2.151632912;2.063169191;1.992579598;1.934663901;1.88610505;1.844677749;1.808827909;1.777434013;1.749664338;1.72488769;1.702615508;1.682463113;1.664123058;1.64734636;1.631929006;1.617702072;1.604524358;1.59227683;1.580858359;1.570182415;1.560174481;1.550769997;1.541912724;1.533553419;1.52564876;1.518160469;1.511054579;1.504300838;1.497872203;1.491744417;1.485895653;1.480306212;1.474958265;1.469835631;1.464923587;1.460208707;1.455678717;1.451322372;1.447129349;1.443090153;1.439196032;1.435438907;1.431811306;1.428306307;1.424917487;1.421638877;1.418464923;1.415390448;1.412410624;1.409520935;1.40671716;1.403995343;1.401351776;1.398782976;1.39628567;1.39385678;1.391493406;1.389192814;1.386952426;1.384769805;1.382642649;1.38056878
173;3.89577329;3.048211568;2.656834435;2.423887098;2.266365676;2.151322744;2.062855957;1.992263057;1.934343934;1.885781606;1.844350822;1.808497518;1.777100198;1.749327147;1.724547179;1.702271737;1.682116143;1.663772953;1.646993182;1.631572819;1.617342935;1.604162333;1.591911975;1.580490731;1.569812071;1.559801473;1.550394379;1.541534546;1.53317273;1.525265609;1.517774901;1.51066664;1.503910572;1.497479651;1.49134962;1.485498651;1.479907044;1.474556968;1.469432241;1.46451814;1.459801237;1.455269258;1.450910955;1.446716006;1.442674915;1.438778929;1.435019968;1.431390559;1.427883779;1.424493205;1.421212867;1.418037211;1.414961059;1.411979582;1.409088264;1.406282883;1.403559482;1.400914353;1.398344013;1.395845188;1.3934148;1.391049947;1.388747897;1.386506069;1.384322027;1.382193469;1.380118215
174;3.895457899;3.047906481;2.656532443;2.423584907;2.266061709;2.151016183;2.062546363;1.991950195;1.934027683;1.885461917;1.844027688;1.80817096;1.776770251;1.748993862;1.72421061;1.701931943;1.681773185;1.663426893;1.646644083;1.631220741;1.61698794;1.60380448;1.591551322;1.580127335;1.569445985;1.559432752;1.550023074;1.541160708;1.532796408;1.52488685;1.51739375;1.510283142;1.503524769;1.497091586;1.490959333;1.485106181;1.47951243;1.474160246;1.469033447;1.46411731;1.459398404;1.454864454;1.450504213;1.446307357;1.442264389;1.438366556;1.434605776;1.430974577;1.427466033;1.424073722;1.420791674;1.417614332;1.414536519;1.411553404;1.408660473;1.4058535;1.403128531;1.400481855;1.397909989;1.395409659;1.392977786;1.390611469;1.388307973;1.386064719;1.383879269;1.381749322;1.379672696
175;3.89514615;3.047604921;2.656233944;2.423286212;2.265761257;2.150713167;2.062240348;1.991640947;1.933715084;1.885145918;1.843708282;1.807848166;1.776444107;1.748664415;1.723877914;1.701596057;1.68143417;1.663084809;1.646298991;1.630872703;1.616637016;1.603450727;1.591194798;1.579768096;1.569084086;1.559068245;1.54965601;1.540791137;1.532424377;1.524512407;1.51701694;1.509904008;1.503143355;1.496707932;1.490573479;1.484718167;1.479122292;1.473768021;1.468639171;1.463721017;1.459000127;1.454464227;1.450102067;1.445903323;1.441858496;1.437958833;1.434196253;1.43056328;1.42705299;1.423658959;1.420375215;1.417196204;1.414116745;1.411132009;1.408237478;1.40542893;1.402702407;1.400054198;1.397480821;1.394979;1.392545656;1.390177887;1.387872959;1.385628292;1.383441447;1.381310122;1.379232138
176;3.894837979;3.047306827;2.655938877;2.422990951;2.265464259;2.150413634;2.061937849;1.991335251;1.933406075;1.884833545;1.843392539;1.807529073;1.7761217;1.74833874;1.723549026;1.701264012;1.681099029;1.662746632;1.645957839;1.630528635;1.616290091;1.603101004;1.590842334;1.579412945;1.568726301;1.558707879;1.549293114;1.540425759;1.532056565;1.524142207;1.516644397;1.509529165;1.502766254;1.496328613;1.490191983;1.484334531;1.478736554;1.473380217;1.468249336;1.463329185;1.458606332;1.454068499;1.449704439;1.445503825;1.441457157;1.437555683;1.433791319;1.430156589;1.42664457;1.423248834;1.419963412;1.416782746;1.413701658;1.410715315;1.407819201;1.405009091;1.402281028;1.399631301;1.397056426;1.394553128;1.392118326;1.38974912;1.387442773;1.385196705;1.383008478;1.380875789;1.378796457
177;3.894533327;3.047012139;2.655647183;2.422699066;2.265170657;2.150117524;2.061638806;1.991033047;1.933100593;1.884524737;1.843080397;1.807213617;1.775802965;1.748016773;1.72322388;1.700935744;1.680767697;1.662412296;1.645620558;1.63018847;1.6159471;1.602755243;1.590493859;1.579061811;1.568372562;1.558351585;1.548934315;1.540064503;1.531692901;1.523776178;1.516276049;1.50915854;1.502393393;1.495953558;1.489814772;1.483955201;1.478355143;1.47299676;1.467863868;1.462941739;1.458216941;1.453677195;1.449311253;1.445108787;1.441060297;1.437157028;1.433390897;1.429754428;1.426240695;1.422843271;1.419556187;1.416373882;1.413291179;1.410303244;1.407405561;1.404593904;1.401864316;1.399213085;1.396636726;1.394131964;1.391695719;1.389325087;1.387017334;1.384769879;1.382580282;1.380446241;1.378365574
178;3.894232131;3.046720799;2.655358805;2.422410499;2.264880392;2.149824779;2.06134316;1.990734274;1.932798578;1.884219433;1.842771795;1.806901736;1.775487841;1.747698452;1.722902413;1.700611187;1.680440108;1.662081735;1.645287085;1.629852141;1.615607974;1.602413377;1.590149307;1.578714627;1.568022799;1.557999293;1.548579544;1.539707301;1.531333313;1.523414251;1.515911825;1.508792062;1.502024702;1.495582693;1.489441772;1.483580105;1.477977985;1.472617577;1.467482693;1.462558606;1.457831882;1.453290242;1.448922435;1.444718135;1.440667839;1.436762793;1.432994912;1.42935672;1.425841289;1.422442194;1.419153462;1.415969535;1.412885232;1.40989572;1.406996483;1.404183293;1.401452194;1.398799472;1.396221643;1.393715431;1.391277754;1.388905711;1.386596565;1.384347734;1.38215678;1.380021398;1.377939408
179;3.893934335;3.046432751;2.655073686;2.422125194;2.264593407;2.149535342;2.061050855;1.990438876;1.932499973;1.883917572;1.842466673;1.80659337;1.775176267;1.747383713;1.722584562;1.70029028;1.680116201;1.661754887;1.644957353;1.629519585;1.615272649;1.60207534;1.589808612;1.578371327;1.567676945;1.557650937;1.548228733;1.539354084;1.530977735;1.523056356;1.515551657;1.508429662;1.501660111;1.49521595;1.489072915;1.483209171;1.47760501;1.472242596;1.46710574;1.462179713;1.457451082;1.452907565;1.448537913;1.444331795;1.440279712;1.436372905;1.432603291;1.428963391;1.42544628;1.422045529;1.418755165;1.415569629;1.412483742;1.409492668;1.40659189;1.403777182;1.401044585;1.398390386;1.3958111;1.393303451;1.390864357;1.388490914;1.386180387;1.383930193;1.381737894;1.379601185;1.377517883
